parcelid,logerror,transactiondate,subdate
14659101,0.1319,29/4/2016,201604
14181512,-0.0141,29/4/2016,201604
11250285,-0.0222,29/4/2016,201604
11191947,0.0159,29/4/2016,201604
11552160,-0.0481,29/4/2016,201604
13837853,-0.0471,29/4/2016,201604
11599470,0.0208,29/4/2016,201604
12207697,-0.3313,29/4/2016,201604
11001665,-0.0694,29/4/2016,201604
12222674,-0.1154,29/4/2016,201604
10831893,-0.0182,29/4/2016,201604
14433268,-0.0367,29/4/2016,201604
10856073,0.0169,29/4/2016,201604
14477294,0.0305,29/4/2016,201604
11552628,0.0611,29/4/2016,201604
13951532,0.4762,29/4/2016,201604
14711875,-0.0736,29/4/2016,201604
14425927,0.0469,29/4/2016,201604
14441114,0.1655,29/4/2016,201604
14209149,-0.0182,29/4/2016,201604
14425044,0.1204,29/4/2016,201604
14180256,0.008,29/4/2016,201604
14213223,0.0649,29/4/2016,201604
17129188,0.0218,29/4/2016,201604
10834238,-0.0704,29/4/2016,201604
17282092,-0.0121,29/4/2016,201604
11305426,0.1815,29/4/2016,201604
12069882,-0.0545,29/4/2016,201604
12046861,-0.006,29/4/2016,201604
12629952,0.2271,29/4/2016,201604
12310164,-0.046,29/4/2016,201604
13961510,-0.0192,29/4/2016,201604
11598591,0.0266,29/4/2016,201604
13100935,-0.0377,29/4/2016,201604
14499305,0.0237,29/4/2016,201604
12204340,-0.044,29/4/2016,201604
14698472,0.0247,29/4/2016,201604
14476113,0.0315,29/4/2016,201604
10833941,-0.0845,29/4/2016,201604
12808805,-0.0408,29/4/2016,201604
10808718,-0.0243,29/4/2016,201604
13961047,-0.1054,29/4/2016,201604
14135490,-0.005,29/4/2016,201604
13102045,-0.0932,29/4/2016,201604
12204606,0.2086,29/4/2016,201604
13834561,-0.0212,29/4/2016,201604
17120598,-0.1936,29/4/2016,201604
13834815,-0.0651,29/4/2016,201604
14213511,-0.003,29/4/2016,201604
13958114,0.098,29/4/2016,201604
11750588,0.0545,29/4/2016,201604
14210912,0.009,29/4/2016,201604
12734318,-0.0111,29/4/2016,201604
12758959,-0.0111,29/4/2016,201604
11898179,-0.3397,29/4/2016,201604
12515774,0,29/4/2016,201604
11438211,0.0149,29/4/2016,201604
11942059,-0.2058,29/4/2016,201604
11275272,1.312,29/4/2016,201604
10902596,-0.0377,29/4/2016,201604
11153281,-0.1109,29/4/2016,201604
14334589,0.0119,29/4/2016,201604
11943004,-0.1602,29/4/2016,201604
12516218,0.0305,29/4/2016,201604
12157335,-0.004,29/4/2016,201604
10895183,-0.0356,29/4/2016,201604
14753965,0.0129,29/4/2016,201604
14635816,-0.0192,29/4/2016,201604
14333450,0.0373,29/4/2016,201604
12467053,-0.001,29/4/2016,201604
11944122,-0.0921,29/4/2016,201604
11637771,0.1561,29/4/2016,201604
12847975,0.01,29/4/2016,201604
10914727,0.0797,29/4/2016,201604
12465513,-0.006,29/4/2016,201604
17235807,-0.0121,29/4/2016,201604
17289523,-0.0101,29/4/2016,201604
14753853,-0.0481,29/4/2016,201604
10880629,0.006,29/4/2016,201604
12695334,-0.2917,29/4/2016,201604
12465000,0.0488,29/4/2016,201604
11152727,0.0908,29/4/2016,201604
11168474,-0.0325,29/4/2016,201604
11844227,0.0373,29/4/2016,201604
14624246,0.0109,29/4/2016,201604
10724024,-0.0253,29/4/2016,201604
12619751,0.0392,29/4/2016,201604
10912912,-0.1779,29/4/2016,201604
10912935,0.0788,29/4/2016,201604
14463440,-0.007,29/4/2016,201604
12896958,0,29/4/2016,201604
12478280,0.0178,29/4/2016,201604
11936483,-1.207,29/4/2016,201604
10894940,0.0334,29/4/2016,201604
10883890,0.0898,29/4/2016,201604
13037724,0.0373,29/4/2016,201604
10724022,-0.0222,29/4/2016,201604
10880598,-0.0161,29/4/2016,201604
12693647,-0.0346,29/4/2016,201604
14089284,0.0862,29/4/2016,201604
10743709,0.1196,29/4/2016,201604
14028185,-0.0608,29/4/2016,201604
17296242,0.076,29/4/2016,201604
14677483,0.0354,29/4/2016,201604
12948424,0.1124,29/4/2016,201604
17219521,0.0705,29/4/2016,201604
11123982,-0.006,29/4/2016,201604
12896792,0.0325,29/4/2016,201604
14609821,0.0178,29/4/2016,201604
14337405,-0.005,29/4/2016,201604
10723540,-0.0555,29/4/2016,201604
11152524,-0.0726,29/4/2016,201604
14460174,-0.0171,29/4/2016,201604
11934546,-0.009,29/4/2016,201604
10747565,-0.0932,29/4/2016,201604
14023009,0.045,29/4/2016,201604
14682272,-0.1744,29/4/2016,201604
11482328,-0.0284,29/4/2016,201604
11671075,0.163,29/4/2016,201604
12518596,-0.005,29/4/2016,201604
14459926,-0.0377,29/4/2016,201604
10752467,0.2971,29/4/2016,201604
11115848,-0.0845,29/4/2016,201604
17173205,0.0266,29/4/2016,201604
11482990,0.007,29/4/2016,201604
14453993,-0.0429,29/4/2016,201604
11483032,0.062,29/4/2016,201604
11115620,0.002,29/4/2016,201604
12110535,0.003,29/4/2016,201604
12545297,-0.2523,29/4/2016,201604
14464792,0.1476,29/4/2016,201604
10721053,0.1989,29/4/2016,201604
12969133,0.002,29/4/2016,201604
11271376,-0.002,29/4/2016,201604
17113206,0.0935,29/4/2016,201604
12137872,0.005,29/4/2016,201604
10918639,0.0935,29/4/2016,201604
12519043,-0.007,29/4/2016,201604
11827751,2.025,29/4/2016,201604
12519197,-0.0619,29/4/2016,201604
14073930,0.0276,29/4/2016,201604
17077431,0.0208,29/4/2016,201604
11155078,-0.0367,29/4/2016,201604
11832675,0.3994,29/4/2016,201604
12159960,-0.0408,29/4/2016,201604
11272424,0,29/4/2016,201604
14402483,0.0908,29/4/2016,201604
14373872,-0.008,29/4/2016,201604
14332274,-0.0151,29/4/2016,201604
14072266,-0.0377,29/4/2016,201604
12605385,-0.0481,29/4/2016,201604
14022021,0.0198,29/4/2016,201604
12620925,-0.0629,29/4/2016,201604
14649430,-0.0101,29/4/2016,201604
12463328,-0.046,29/4/2016,201604
17289359,0.044,29/4/2016,201604
12462979,0.0751,29/4/2016,201604
11946870,0.0344,29/4/2016,201604
11216579,-0.064,29/4/2016,201604
12666610,0.309,29/4/2016,201604
12464751,-0.2758,29/4/2016,201604
11272533,-0.0523,29/4/2016,201604
11117304,0.0208,29/4/2016,201604
12678699,-0.0111,29/4/2016,201604
12866584,-0.0481,29/4/2016,201604
14720128,-0.0346,29/4/2016,201604
12462213,-0.0284,29/4/2016,201604
12695727,0.0109,29/4/2016,201604
12761324,0.005,29/4/2016,201604
11116796,-0.001,29/4/2016,201604
11436418,0.0109,29/4/2016,201604
14325066,0.0944,29/4/2016,201604
14376277,-0.0171,29/4/2016,201604
12518422,0.116,29/4/2016,201604
10917153,-0.0823,29/4/2016,201604
14327642,0.01,29/4/2016,201604
11276163,-0.0111,29/4/2016,201604
12478846,-0.0161,29/4/2016,201604
12943041,-0.064,29/4/2016,201604
12905227,0.0247,29/4/2016,201604
14075678,-0.0111,29/4/2016,201604
10890035,0.0686,29/4/2016,201604
11645616,0.002,29/4/2016,201604
14612758,0.0129,29/4/2016,201604
14672549,0.0109,29/4/2016,201604
11917093,-0.0356,29/4/2016,201604
12747862,0.0497,29/4/2016,201604
11662416,-0.6482,29/4/2016,201604
14042327,-0.007,29/4/2016,201604
17066289,0.0649,29/4/2016,201604
17207321,0.0478,29/4/2016,201604
12494949,-0.009,29/4/2016,201604
12903995,0.0344,29/4/2016,201604
11649078,-0.003,29/4/2016,201604
11316946,0.0497,29/4/2016,201604
10726564,-0.046,29/4/2016,201604
14675212,0.0421,29/4/2016,201604
17055182,-0.1497,29/4/2016,201604
12903370,-0.005,29/4/2016,201604
11277127,-0.1803,29/4/2016,201604
14672421,0.009,29/4/2016,201604
11454301,-0.0377,29/4/2016,201604
12917919,-0.0429,29/4/2016,201604
11285226,-0.0492,29/4/2016,201604
11445255,0.1133,29/4/2016,201604
10892355,-0.0429,29/4/2016,201604
12909395,-0.0151,29/4/2016,201604
12505306,0.1714,29/4/2016,201604
14668201,0.0257,29/4/2016,201604
11284428,0.2979,29/4/2016,201604
11447841,-0.0171,29/4/2016,201604
11144268,-0.0101,29/4/2016,201604
14638967,-0.1427,29/4/2016,201604
14363215,-0.0253,29/4/2016,201604
12755909,0.3832,29/4/2016,201604
11408294,0.007,29/4/2016,201604
10892940,-0.0243,29/4/2016,201604
14612305,-0.0943,29/4/2016,201604
14722097,0.008,29/4/2016,201604
12609219,0.01,29/4/2016,201604
12501064,-0.004,29/4/2016,201604
11143011,-0.3299,29/4/2016,201604
12907512,-0.2144,29/4/2016,201604
11914019,-0.0315,29/4/2016,201604
10732806,0.7659,29/4/2016,201604
17066926,0.044,29/4/2016,201604
11140440,0.1266,29/4/2016,201604
14614804,0,29/4/2016,201604
11170476,-0.0598,29/4/2016,201604
11278533,0.0411,29/4/2016,201604
12913397,-0.004,29/4/2016,201604
11923088,0.2062,29/4/2016,201604
12510605,0.0296,29/4/2016,201604
11459297,0.0208,29/4/2016,201604
12897937,0.008,29/4/2016,201604
12152443,-0.207,29/4/2016,201604
14610938,-0.0502,29/4/2016,201604
10886319,0.0159,29/4/2016,201604
11150973,-0.002,29/4/2016,201604
11172947,-0.0377,29/4/2016,201604
11128482,0.0159,29/4/2016,201604
10911511,0.009,29/4/2016,201604
12152701,0.007,29/4/2016,201604
11465453,0.044,29/4/2016,201604
14650554,-0.0284,29/4/2016,201604
12533684,0.0315,29/4/2016,201604
12746900,-0.0131,29/4/2016,201604
14444102,-0.1948,29/4/2016,201604
14610681,0.003,29/4/2016,201604
12481626,-0.0812,29/4/2016,201604
12481002,0.0129,29/4/2016,201604
12618477,0.0695,29/4/2016,201604
10741476,0.0363,29/4/2016,201604
12865323,0.009,29/4/2016,201604
11466166,0.0363,29/4/2016,201604
14397131,-0.0408,29/4/2016,201604
14397152,0.1328,29/4/2016,201604
12153655,-0.007,29/4/2016,201604
11871513,-0.0387,29/4/2016,201604
10724103,-0.1497,29/4/2016,201604
14755169,0.005,29/4/2016,201604
11641090,-0.3092,29/4/2016,201604
12854789,0.0129,29/4/2016,201604
12109592,-0.0346,29/4/2016,201604
14347410,0.0535,29/4/2016,201604
11129803,-0.0202,29/4/2016,201604
12490789,-0.008,29/4/2016,201604
11134011,-0.0222,29/4/2016,201604
11133661,-0.0141,29/4/2016,201604
17290431,-0.005,29/4/2016,201604
11460617,-0.007,29/4/2016,201604
11661860,-0.1497,29/4/2016,201604
12488990,-0.0131,29/4/2016,201604
11644159,0.0592,29/4/2016,201604
17231335,-0.0534,29/4/2016,201604
14395017,0.0188,29/4/2016,201604
11926109,-0.005,29/4/2016,201604
17186598,0.007,29/4/2016,201604
12488120,0.006,29/4/2016,201604
11852578,0.2207,29/4/2016,201604
12117776,0.0344,29/4/2016,201604
11927555,-0.0398,29/4/2016,201604
11149857,0.0516,29/4/2016,201604
12150124,0.004,29/4/2016,201604
11442697,0.0305,29/4/2016,201604
11643387,-0.1732,29/4/2016,201604
14083989,0.0178,29/4/2016,201604
17055453,-0.3079,29/4/2016,201604
11463001,-0.009,29/4/2016,201604
10724899,1.176,29/4/2016,201604
14622054,-0.1875,29/4/2016,201604
10739100,-0.0253,29/4/2016,201604
17071781,0.0247,29/4/2016,201604
17156479,-0.1301,29/4/2016,201604
11650382,-0.0856,29/4/2016,201604
12972856,-0.0274,29/4/2016,201604
10877779,-0.1602,29/4/2016,201604
12877790,0.0149,29/4/2016,201604
10929251,-0.006,29/4/2016,201604
14602431,0.007,29/4/2016,201604
14004409,0.007,29/4/2016,201604
14294605,1.049,29/4/2016,201604
14385309,-0.0171,29/4/2016,201604
14063000,0,29/4/2016,201604
12662818,0.005,29/4/2016,201604
13016094,0.0149,29/4/2016,201604
13016282,-0.007,29/4/2016,201604
14294469,0.0344,29/4/2016,201604
11183014,0.1337,29/4/2016,201604
14292866,0.0178,29/4/2016,201604
14601940,0.0129,29/4/2016,201604
11419859,-0.0315,29/4/2016,201604
14003627,0.0751,29/4/2016,201604
11292447,0.045,29/4/2016,201604
11093170,0.003,29/4/2016,201604
12422010,0.0139,29/4/2016,201604
11293855,-0.001,29/4/2016,201604
14385757,-0.006,29/4/2016,201604
11886070,-0.2705,29/4/2016,201604
12832426,0.0129,29/4/2016,201604
13021252,-0.0315,29/4/2016,201604
10772393,-0.0608,29/4/2016,201604
10772444,-0.0182,29/4/2016,201604
12417532,0.002,29/4/2016,201604
14748621,0.0169,29/4/2016,201604
17059126,0.0159,29/4/2016,201604
11163336,0.1536,29/4/2016,201604
12425883,-0.0398,29/4/2016,201604
11426720,-0.0987,29/4/2016,201604
13006562,-0.1222,29/4/2016,201604
10715771,0.0908,29/4/2016,201604
11181841,-0.0111,29/4/2016,201604
12612234,-0.004,29/4/2016,201604
11159835,0.7016,29/4/2016,201604
14619749,-0.0534,29/4/2016,201604
11097679,0.01,29/4/2016,201604
11498154,0.0658,29/4/2016,201604
11308530,-0.5534,29/4/2016,201604
14619757,-0.0325,29/4/2016,201604
11969423,-0.1625,29/4/2016,201604
11676987,0.0516,29/4/2016,201604
11210369,0.003,29/4/2016,201604
14728630,0.0227,29/4/2016,201604
17114979,0.0935,29/4/2016,201604
12129998,-0.0834,29/4/2016,201604
17223286,0.0431,29/4/2016,201604
17288915,-0.0325,29/4/2016,201604
14686806,-0.009,29/4/2016,201604
11677119,0.0392,29/4/2016,201604
13012686,0.0188,29/4/2016,201604
11887020,-0.045,29/4/2016,201604
10767328,-0.064,29/4/2016,201604
10767421,-0.078,29/4/2016,201604
12426898,-0.0121,29/4/2016,201604
14408450,0.01,29/4/2016,201604
12834510,-0.0212,29/4/2016,201604
12104390,0.003,29/4/2016,201604
17199508,0.009,29/4/2016,201604
11090823,0.0686,29/4/2016,201604
11882245,-0.0111,29/4/2016,201604
11794431,0.0149,29/4/2016,201604
17184110,0.0218,29/4/2016,201604
11883231,0.1089,29/4/2016,201604
11983214,-0.046,29/4/2016,201604
14387598,-0.004,29/4/2016,201604
13030764,-0.003,29/4/2016,201604
11794275,0.0129,29/4/2016,201604
17247459,-0.0233,29/4/2016,201604
13996361,0.0139,29/4/2016,201604
12403010,0.009,29/4/2016,201604
13031395,0.0592,29/4/2016,201604
12401021,-0.003,29/4/2016,201604
13996236,-0.0284,29/4/2016,201604
17200143,-0.0253,29/4/2016,201604
11307993,0.004,29/4/2016,201604
17248413,0.1406,29/4/2016,201604
11984161,0.1151,29/4/2016,201604
12179759,-0.3079,29/4/2016,201604
11793685,-0.0683,29/4/2016,201604
12399314,0.366,29/4/2016,201604
12132200,0.0237,29/4/2016,201604
14690375,0.0334,29/4/2016,201604
12397212,-0.0367,29/4/2016,201604
12705636,-0.0387,29/4/2016,201604
14276303,0.0469,29/4/2016,201604
10780363,0.001,29/4/2016,201604
12404851,-0.0534,29/4/2016,201604
12417019,0.0139,29/4/2016,201604
11084802,-0.0747,29/4/2016,201604
11509568,0.0853,29/4/2016,201604
17292781,0.0354,29/4/2016,201604
11505952,0.4787,29/4/2016,201604
11658259,-0.0419,29/4/2016,201604
12101363,0.0218,29/4/2016,201604
12414619,0.005,29/4/2016,201604
14601263,0.0266,29/4/2016,201604
12527839,-0.6015,29/4/2016,201604
12412729,0.0188,29/4/2016,201604
11978581,-0.0576,29/4/2016,201604
14000395,-0.0121,29/4/2016,201604
12661319,0.0507,29/4/2016,201604
17060730,-0.0987,29/4/2016,201604
12176362,0,29/4/2016,201604
13024806,-0.159,29/4/2016,201604
11230449,0.0227,29/4/2016,201604
12409771,0.309,29/4/2016,201604
11267540,-0.0253,29/4/2016,201604
11625866,0.006,29/4/2016,201604
11508743,-1.336,29/4/2016,201604
13026610,0.003,29/4/2016,201604
11163733,0.0554,29/4/2016,201604
13999152,0.002,29/4/2016,201604
11294643,0.0276,29/4/2016,201604
17246974,-0.001,29/4/2016,201604
11085833,0.2942,29/4/2016,201604
14451012,0.0898,29/4/2016,201604
12104396,0.008,29/4/2016,201604
14722090,-0.1803,29/4/2016,201604
14635133,-0.0101,29/4/2016,201604
14378016,-0.0253,29/4/2016,201604
11823023,-0.0408,29/4/2016,201604
11431500,0.0218,29/4/2016,201604
12976006,-0.0387,29/4/2016,201604
11486053,-0.0587,29/4/2016,201604
11270415,-0.3299,29/4/2016,201604
12521790,0.044,29/4/2016,201604
14315618,0.5347,29/4/2016,201604
10718838,0.0354,29/4/2016,201604
12882727,-0.1358,29/4/2016,201604
11962452,-0.0921,29/4/2016,201604
11112826,0.0296,29/4/2016,201604
14684430,-0.0471,29/4/2016,201604
12986123,0.0188,29/4/2016,201604
14683421,-0.2219,29/4/2016,201604
10716254,-0.0222,29/4/2016,201604
12982219,0.006,29/4/2016,201604
14635400,-0.0998,29/4/2016,201604
12981981,-0.0419,29/4/2016,201604
11227468,-0.0212,29/4/2016,201604
14465812,0.0535,29/4/2016,201604
11967940,0.008,29/4/2016,201604
11166848,0.004,29/4/2016,201604
12521926,0,29/4/2016,201604
12868618,0.0237,29/4/2016,201604
11633656,-0.1613,29/4/2016,201604
11653966,-0.0305,29/4/2016,201604
11109615,-0.0212,29/4/2016,201604
14098999,-0.0141,29/4/2016,201604
14310540,0.0286,29/4/2016,201604
11633660,-0.1109,29/4/2016,201604
12520248,-0.0182,29/4/2016,201604
12889352,0.01,29/4/2016,201604
11158028,0.0149,29/4/2016,201604
11488106,0.0178,29/4/2016,201604
11488537,-0.1154,29/4/2016,201604
11109287,-0.007,29/4/2016,201604
11211292,-0.004,29/4/2016,201604
11821812,-0.4125,29/4/2016,201604
11486815,0.0208,29/4/2016,201604
10896920,-0.0492,29/4/2016,201604
14728135,-0.1054,29/4/2016,201604
12453094,-0.0866,29/4/2016,201604
14100448,-0.004,29/4/2016,201604
10761689,-0.0619,29/4/2016,201604
17112358,-0.001,29/4/2016,201604
12451541,-0.3567,29/4/2016,201604
12453801,0.0344,29/4/2016,201604
11493504,-0.1065,29/4/2016,201604
17288865,0.0649,29/4/2016,201604
14380191,0.0237,29/4/2016,201604
17058288,0.0971,29/4/2016,201604
12998593,0.267,29/4/2016,201604
12435030,0.0276,29/4/2016,201604
11495056,-0.005,29/4/2016,201604
17288130,-0.1381,29/4/2016,201604
14666517,0.0602,29/4/2016,201604
14604083,0.0109,29/4/2016,201604
11817535,-0.003,29/4/2016,201604
11634490,-0.004,29/4/2016,201604
11105359,0.0218,29/4/2016,201604
17173911,-0.0263,29/4/2016,201604
11959505,0.0554,29/4/2016,201604
11166476,-0.0398,29/4/2016,201604
12979322,-0.0769,29/4/2016,201604
12987854,0.0286,29/4/2016,201604
12166648,0.005,29/4/2016,201604
11159364,-0.0367,29/4/2016,201604
11819633,-0.2433,29/4/2016,201604
17205832,0.0286,29/4/2016,201604
14062317,-0.0502,29/4/2016,201604
11889174,-0.2523,29/4/2016,201604
12450741,0.003,29/4/2016,201604
12978944,0.3577,29/4/2016,201604
11291046,-0.102,29/4/2016,201604
11156377,0.174,29/4/2016,201604
14719195,-0.2863,29/4/2016,201604
11959463,0.3723,29/4/2016,201604
12519517,-0.0555,29/4/2016,201604
12325421,-0.0608,30/4/2016,201604
14412490,0.0325,30/4/2016,201604
14713005,0.0305,30/4/2016,201604
17173115,0.1169,30/4/2016,201604
14441650,-0.0243,30/4/2016,201604
17112603,0.001,30/4/2016,201604
11239174,-0.0111,1/5/2016,201605
11481983,-0.007,1/5/2016,201605
14651816,0.0159,1/5/2016,201605
12380504,0.007,1/5/2016,201605
11657261,-0.002,1/5/2016,201605
14702438,0.0129,1/5/2016,201605
12644221,0.0564,1/5/2016,201605
14238525,-0.0101,1/5/2016,201605
12390222,-0.005,1/5/2016,201605
11321498,0.0169,1/5/2016,201605
12446174,0.1196,1/5/2016,201605
14139710,0.0119,1/5/2016,201605
13878515,-0.2058,2/5/2016,201605
13913486,-0.0672,2/5/2016,201605
11201319,0.0677,2/5/2016,201605
14707197,0,2/5/2016,201605
14632588,-0.0111,2/5/2016,201605
13897178,-0.1948,2/5/2016,201605
12062443,-0.0866,2/5/2016,201605
11569316,0.0383,2/5/2016,201605
11892502,-0.4764,2/5/2016,201605
11890834,0.0478,2/5/2016,201605
13872571,-0.004,2/5/2016,201605
11163976,0,2/5/2016,201605
13873911,-0.0171,2/5/2016,201605
11909610,-0.0171,2/5/2016,201605
14673118,0.0797,2/5/2016,201605
12905183,0.002,2/5/2016,201605
14389754,0.0459,2/5/2016,201605
10982900,-0.009,2/5/2016,201605
12249382,0.0953,2/5/2016,201605
14620575,0.0825,2/5/2016,201605
12892521,0.01,2/5/2016,201605
12867092,-0.0619,2/5/2016,201605
14175297,0.0344,2/5/2016,201605
14622214,0.116,2/5/2016,201605
11199659,-0.0121,2/5/2016,201605
11883404,-0.0747,2/5/2016,201605
11008902,-0.0121,2/5/2016,201605
17221363,0.0853,2/5/2016,201605
12049499,0.0218,2/5/2016,201605
14489708,0.0564,2/5/2016,201605
13880735,0.004,2/5/2016,201605
13901951,0.0227,2/5/2016,201605
11240014,-0.0253,2/5/2016,201605
11161535,0.0266,2/5/2016,201605
14371737,0.0344,2/5/2016,201605
10832518,0.0237,2/5/2016,201605
11895974,0.0237,2/5/2016,201605
12237002,-0.0598,2/5/2016,201605
13902922,-0.0921,2/5/2016,201605
12258547,-0.006,2/5/2016,201605
14485154,-0.0325,2/5/2016,201605
11437465,0.0649,2/5/2016,201605
14670646,-0.0212,2/5/2016,201605
10714852,-0.0408,2/5/2016,201605
14384180,-0.001,2/5/2016,201605
12237714,0.0807,2/5/2016,201605
11000178,-0.0243,2/5/2016,201605
12881686,0.005,2/5/2016,201605
14708999,0.005,2/5/2016,201605
11899298,0.0276,2/5/2016,201605
10986669,-0.0801,2/5/2016,201605
11428354,0.0507,2/5/2016,201605
11439428,0.0363,2/5/2016,201605
14434026,0.005,2/5/2016,201605
11576466,0.0871,2/5/2016,201605
10988323,0.0208,2/5/2016,201605
12262526,0.0344,2/5/2016,201605
12531384,0.1275,2/5/2016,201605
10840334,0.0363,2/5/2016,201605
17166187,-0.007,2/5/2016,201605
10829110,-0.3524,2/5/2016,201605
17056522,-0.0284,2/5/2016,201605
12518583,0.0733,2/5/2016,201605
12903442,-0.008,2/5/2016,201605
14653414,0.502,2/5/2016,201605
11165619,0.0227,2/5/2016,201605
12794806,0.003,2/5/2016,201605
11720519,0.004,2/5/2016,201605
14162945,-0.0398,2/5/2016,201605
12687627,-0.0856,2/5/2016,201605
11578253,0.006,2/5/2016,201605
11005321,0.062,2/5/2016,201605
14437725,-0.0131,2/5/2016,201605
13892300,-0.1839,2/5/2016,201605
11239921,0.3764,2/5/2016,201605
10831471,-0.0408,2/5/2016,201605
14385934,-0.0408,2/5/2016,201605
12060053,0.0218,2/5/2016,201605
14164111,-0.079,2/5/2016,201605
14642365,-0.0598,2/5/2016,201605
17223979,0.045,2/5/2016,201605
10832177,0.0305,2/5/2016,201605
14437504,0.0325,2/5/2016,201605
14617000,0.002,2/5/2016,201605
14642398,0.0459,2/5/2016,201605
12900989,-0.0111,2/5/2016,201605
11239265,0.0237,2/5/2016,201605
12396464,-0.004,2/5/2016,201605
14738552,0.0478,2/5/2016,201605
12014093,-0.0523,2/5/2016,201605
14504654,0.0677,2/5/2016,201605
13076183,0.0545,2/5/2016,201605
12979707,0.0344,2/5/2016,201605
12982223,0.0898,2/5/2016,201605
13074836,0.0198,2/5/2016,201605
12013583,0.1406,2/5/2016,201605
11054510,-0.0513,2/5/2016,201605
11488463,0.001,2/5/2016,201605
14505876,-0.0492,2/5/2016,201605
11056436,-0.0346,2/5/2016,201605
11056548,0.1553,2/5/2016,201605
13069273,-0.0694,2/5/2016,201605
12985470,0.0953,2/5/2016,201605
11188396,-0.006,2/5/2016,201605
12011777,0.004,2/5/2016,201605
10797186,0.0592,2/5/2016,201605
12987567,0.0276,2/5/2016,201605
11057960,-0.0141,2/5/2016,201605
11261528,0.044,2/5/2016,201605
10759732,-0.0534,2/5/2016,201605
11180473,0.0344,2/5/2016,201605
12992996,0.0602,2/5/2016,201605
11759948,0.0392,2/5/2016,201605
11538210,0.0296,2/5/2016,201605
11052242,-0.0513,2/5/2016,201605
13076489,0.1169,2/5/2016,201605
14322039,-0.0222,2/5/2016,201605
13092916,-0.0598,2/5/2016,201605
